GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 111
NumberOfClasses: 3
ClassIDsAndCounters: 
1	35
2	37
3	39
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 95
TimeSeriesData: 
-184.3	-24.7511	1127.47
-170.382	7.74366	1126.66
-151.165	43.2009	1124.85
-135.78	72.5541	1127.91
-116.568	97.9514	1134.19
-100.994	120.918	1140.98
-84.5269	142.204	1145.25
-70.0335	157.857	1149.31
-55.0845	169.833	1152.56
-46.0693	174.481	1154.15
-32.926	174.72	1154.05
-26.3543	174.811	1149.27
-21.142	171.647	1140.7
-8.51118	148.648	1136.69
-1.44108	129.358	1128.52
7.83271	107.385	1118.08
17.7019	77.0716	1109.38
24.5968	52.0211	1098.37
31.2982	26.275	1088.68
42.1773	-12.2872	1087.44
47.0803	-43.8388	1087.78
53.8749	-71.3013	1086.14
55.5521	-88.5075	1070.7
60.4507	-109.815	1071.56
61.3448	-128.413	1072.03
60.9646	-141.859	1072.31
61.0186	-152.981	1074.07
59.8771	-156.38	1078.25
61.263	-154.238	1081.92
57.0429	-142.655	1079.43
54.9462	-126.817	1078.72
48.5234	-107.198	1076
39.7192	-83.4484	1071.6
35.4141	-62.2064	1078.93
31.8113	-40.8095	1084.87
14.9638	-9.18186	1081.88
4.66932	12.3962	1086.85
-7.00128	34.4864	1089.23
-23.3	49.307	1093.53
-41.4507	59.8152	1097.82
-58.533	66.0914	1101.39
-73.8104	68.3156	1106.28
-91.4692	64.276	1113.67
-109.285	62.6887	1118.23
-124.804	59.4667	1122.89
-137.004	56.8657	1125.13
-146.371	51.6479	1128.23
-154.774	45.6673	1131.85
-160.202	42.947	1132.66
-163.881	41.8265	1133.42
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 57
TimeSeriesData: 
-224.626	-30.8946	1138.57
-212.38	-7.04682	1143.36
-204.652	18.7177	1145.07
-197.627	38.5007	1150.34
-191.215	57.451	1153.74
-185.409	75.3528	1157.29
-179.838	94.414	1158.74
-168.139	114.859	1160.39
-154.146	138.225	1162.58
-137.238	160.103	1165.15
-116.03	179.297	1167.54
-95.8897	196.758	1169.7
-74.8741	211.399	1168.86
-58.4404	216.404	1168.55
-45.6757	216.79	1165.62
-37.009	214.436	1158.95
-30.3148	193.737	1154.02
-24.7594	178.425	1143.94
-18.5062	158.472	1132.02
-11.7275	128.882	1120.64
-5.28057	102.378	1108.86
2.27619	66.2606	1101.42
7.39924	36.0424	1091.42
12.1751	7.64134	1080.65
25.8	-27.6912	1082.61
30.6618	-52.1174	1073.9
38.8509	-73.6305	1070.61
45.4834	-94.1225	1070.37
50.106	-107.237	1068.45
51.5353	-114.728	1067.17
51.324	-115.2	1065.46
52.7727	-114.193	1067.78
48.2228	-106.043	1068.29
45.3539	-94.0893	1069.55
38.7639	-77.975	1073.02
34.9684	-60.5994	1077.26
30.4164	-45.9479	1085.14
13.2694	-18.6955	1082.44
1.61324	5.54478	1083.01
-12.012	24.7336	1087.06
-24.8198	38.4972	1093.5
-39.2795	51.0978	1098.48
-57.2594	62.2283	1102.31
-72.9317	69.714	1105.59
-91.2735	71.7517	1111.06
-106.699	69.2212	1117.77
